,id,zipcode,condition,price,median_price_zip,recommendation,price_savings
40,179003055,98178,3,210000.0,278277.0,buy,68277.0
41,3352400004,98178,3,184500.0,278277.0,buy,93777.0
42,3352401981,98178,3,199000.0,278277.0,buy,79277.0
43,393000045,98178,3,415000.0,278277.0,not_buy,-136723.0
44,2144800215,98178,4,285000.0,278277.0,not_buy,-6723.0
45,5476200123,98178,3,200000.0,278277.0,buy,78277.0
46,8073000495,98178,3,700000.0,278277.0,not_buy,-421723.0
47,3800008,98178,3,178000.0,278277.0,buy,100277.0
48,2172000750,98178,3,160000.0,278277.0,buy,118277.0
49,7813200115,98178,3,100000.0,278277.0,buy,178277.0
50,4058801240,98178,4,330000.0,278277.0,not_buy,-51723.0
51,9282801720,98178,4,355000.0,278277.0,not_buy,-76723.0
52,3352402250,98178,3,119900.0,278277.0,buy,158377.0
53,7657000165,98178,3,200000.0,278277.0,buy,78277.0
54,561000300,98178,3,345100.0,278277.0,not_buy,-66823.0
55,399000195,98178,3,200000.0,278277.0,buy,78277.0
56,3348401584,98178,3,210000.0,278277.0,buy,68277.0
57,1159100100,98178,4,359950.0,278277.0,not_buy,-81673.0
58,8073000265,98178,4,360000.0,278277.0,not_buy,-81723.0
59,399000025,98178,3,265000.0,278277.0,buy,13277.0
60,9368700031,98178,3,195000.0,278277.0,buy,83277.0
61,1180500100,98178,3,353000.0,278277.0,not_buy,-74723.0
62,3991400080,98178,3,499900.0,278277.0,not_buy,-221623.0
63,3352402195,98178,3,169000.0,278277.0,buy,109277.0
64,2328800130,98178,3,220000.0,278277.0,buy,58277.0
65,9282801950,98178,3,279000.0,278277.0,not_buy,-723.0
66,3348401319,98178,3,372500.0,278277.0,not_buy,-94223.0
67,8068000585,98178,5,235000.0,278277.0,buy,43277.0
68,623059016,98178,3,1100000.0,278277.0,not_buy,-821723.0
69,7129300420,98178,5,258000.0,278277.0,buy,20277.0
70,4060000440,98178,3,241000.0,278277.0,buy,37277.0
71,185000161,98178,3,261000.0,278277.0,buy,17277.0
72,7878400022,98178,3,390000.0,278277.0,not_buy,-111723.0
73,4141680190,98178,3,375000.0,278277.0,not_buy,-96723.0
74,3810000020,98178,3,352000.0,278277.0,not_buy,-73723.0
75,4058801310,98178,3,287000.0,278277.0,not_buy,-8723.0
76,8068000305,98178,3,241000.0,278277.0,buy,37277.0
77,8067000020,98178,3,295000.0,278277.0,not_buy,-16723.0
78,4058801702,98178,3,800000.0,278277.0,not_buy,-521723.0
79,9368700006,98178,3,375000.0,278277.0,not_buy,-96723.0
80,1180008315,98178,5,212000.0,278277.0,buy,66277.0
81,3810000480,98178,5,350000.0,278277.0,not_buy,-71723.0
82,4327600010,98178,3,336000.0,278277.0,not_buy,-57723.0
83,3878900185,98178,3,303100.0,278277.0,not_buy,-24823.0
84,8069000216,98178,5,356200.0,278277.0,not_buy,-77923.0
85,7657000225,98178,3,205000.0,278277.0,buy,73277.0
86,4058200630,98178,4,353000.0,278277.0,not_buy,-74723.0
87,7130300170,98178,4,552000.0,278277.0,not_buy,-273723.0
88,6706200130,98178,3,343000.0,278277.0,not_buy,-64723.0
89,1823059106,98178,3,288250.0,278277.0,not_buy,-9973.0
90,3352400330,98178,3,216000.0,278277.0,buy,62277.0
91,3810000455,98178,3,340000.0,278277.0,not_buy,-61723.0
92,4136800205,98178,3,258000.0,278277.0,buy,20277.0
93,4058200985,98178,4,472000.0,278277.0,not_buy,-193723.0
94,7812800865,98178,3,170000.0,278277.0,buy,108277.0
95,7657600195,98178,3,199950.0,278277.0,buy,78327.0
96,1180000625,98178,3,315000.0,278277.0,not_buy,-36723.0
97,7812801115,98178,3,153000.0,278277.0,buy,125277.0
98,9282800065,98178,3,203000.0,278277.0,buy,75277.0
99,3348401095,98178,3,210000.0,278277.0,buy,68277.0
100,3878900815,98178,3,361000.0,278277.0,not_buy,-82723.0
101,8068000730,98178,5,315000.0,278277.0,not_buy,-36723.0
102,9218400088,98178,3,495000.0,278277.0,not_buy,-216723.0
103,2144800615,98178,3,190000.0,278277.0,buy,88277.0
104,2520900301,98178,3,239300.0,278277.0,buy,38977.0
105,2172000846,98178,3,248000.0,278277.0,buy,30277.0
106,7657600025,98178,3,289900.0,278277.0,not_buy,-11623.0
107,7812800515,98178,3,159075.0,278277.0,buy,119202.0
108,7689600650,98178,3,323500.0,278277.0,not_buy,-45223.0
109,4058801225,98178,4,350000.0,278277.0,not_buy,-71723.0
110,3352400325,98178,3,225000.0,278277.0,buy,53277.0
111,1180007005,98178,4,265950.0,278277.0,buy,12327.0
112,372000040,98178,3,304000.0,278277.0,not_buy,-25723.0
113,3878900395,98178,3,323000.0,278277.0,not_buy,-44723.0
114,179001425,98178,3,230000.0,278277.0,buy,48277.0
115,4058801065,98178,5,272000.0,278277.0,buy,6277.0
116,2976800115,98178,3,349170.0,278277.0,not_buy,-70893.0
117,7812800775,98178,3,264250.0,278277.0,buy,14027.0
118,4059400265,98178,4,339950.0,278277.0,not_buy,-61673.0
119,7390400026,98178,3,315000.0,278277.0,not_buy,-36723.0
120,2144800117,98178,3,270000.0,278277.0,buy,8277.0
121,4058801230,98178,3,256000.0,278277.0,buy,22277.0
122,1123049129,98178,3,284200.0,278277.0,not_buy,-5923.0
123,7812801925,98178,4,230000.0,278277.0,buy,48277.0
124,5476800069,98178,3,292050.0,278277.0,not_buy,-13773.0
125,4440400125,98178,3,228000.0,278277.0,buy,50277.0
126,9282800075,98178,4,339000.0,278277.0,not_buy,-60723.0
127,1180002075,98178,3,235000.0,278277.0,buy,43277.0
128,3878900270,98178,4,466000.0,278277.0,not_buy,-187723.0
129,179000505,98178,3,257000.0,278277.0,buy,21277.0
130,7812800681,98178,4,166000.0,278277.0,buy,112277.0
131,1180000885,98178,4,340500.0,278277.0,not_buy,-62223.0
132,1180002735,98178,4,269000.0,278277.0,buy,9277.0
133,2976800700,98178,5,301350.0,278277.0,not_buy,-23073.0
134,179000240,98178,3,290500.0,278277.0,not_buy,-12223.0
135,2045400075,98178,3,415000.0,278277.0,not_buy,-136723.0
136,4279900140,98178,5,251000.0,278277.0,buy,27277.0
137,7390400069,98178,3,450000.0,278277.0,not_buy,-171723.0
138,3348401382,98178,5,318000.0,278277.0,not_buy,-39723.0
139,3352401090,98178,3,238950.0,278277.0,buy,39327.0
140,9368700270,98178,3,137900.0,278277.0,buy,140377.0
141,2144800311,98178,3,315000.0,278277.0,not_buy,-36723.0
142,1180002470,98178,3,354000.0,278277.0,not_buy,-75723.0
143,6002400030,98178,3,324950.0,278277.0,not_buy,-46673.0
144,7567600030,98178,4,750000.0,278277.0,not_buy,-471723.0
145,3352402272,98178,4,230000.0,278277.0,buy,48277.0
146,4058802255,98178,3,219950.0,278277.0,buy,58327.0
147,4058800875,98178,4,343500.0,278277.0,not_buy,-65223.0
148,1180003435,98178,3,275000.0,278277.0,buy,3277.0
149,3878900681,98178,3,272000.0,278277.0,buy,6277.0
150,4058800135,98178,3,419000.0,278277.0,not_buy,-140723.0
151,393000311,98178,3,286300.0,278277.0,not_buy,-8023.0
152,2172000570,98178,4,317000.0,278277.0,not_buy,-38723.0
153,182000350,98178,4,287500.0,278277.0,not_buy,-9223.0
154,7812801125,98178,3,222900.0,278277.0,buy,55377.0
155,1180007375,98178,3,625000.0,278277.0,not_buy,-346723.0
156,7689600360,98178,3,215000.0,278277.0,buy,63277.0
157,7192200040,98178,3,280000.0,278277.0,not_buy,-1723.0
158,7657000085,98178,3,218000.0,278277.0,buy,60277.0
159,2988800065,98178,3,281000.0,278277.0,not_buy,-2723.0
160,1262700040,98178,5,363500.0,278277.0,not_buy,-85223.0
161,7812800155,98178,2,170000.0,278277.0,not_buy,108277.0
162,7689600330,98178,3,207000.0,278277.0,buy,71277.0
163,4058801325,98178,5,319950.0,278277.0,not_buy,-41673.0
164,3352400905,98178,3,245000.0,278277.0,buy,33277.0
165,393000385,98178,3,255000.0,278277.0,buy,23277.0
166,393000142,98178,3,372000.0,278277.0,not_buy,-93723.0
167,4058802300,98178,3,300000.0,278277.0,not_buy,-21723.0
168,2976800749,98178,3,150000.0,278277.0,buy,128277.0
169,2172000035,98178,3,190000.0,278277.0,buy,88277.0
170,1423049029,98178,3,265000.0,278277.0,buy,13277.0
171,4058801575,98178,3,415000.0,278277.0,not_buy,-136723.0
172,3348401490,98178,3,265000.0,278277.0,buy,13277.0
173,7812800995,98178,3,200000.0,278277.0,buy,78277.0
174,4059400515,98178,3,229950.0,278277.0,buy,48327.0
175,1180003175,98178,3,229950.0,278277.0,buy,48327.0
176,4058800925,98178,3,452100.0,278277.0,not_buy,-173823.0
177,3348401622,98178,5,223000.0,278277.0,buy,55277.0
178,4058200040,98178,3,361000.0,278277.0,not_buy,-82723.0
179,2976800145,98178,3,260000.0,278277.0,buy,18277.0
180,2976800360,98178,3,335750.0,278277.0,not_buy,-57473.0
181,7129300175,98178,4,406000.0,278277.0,not_buy,-127723.0
182,179001046,98178,3,229000.0,278277.0,buy,49277.0
183,5476800201,98178,4,295000.0,278277.0,not_buy,-16723.0
184,1180005280,98178,4,239950.0,278277.0,buy,38327.0
185,7812801590,98178,3,219900.0,278277.0,buy,58377.0
186,4058800500,98178,3,416100.0,278277.0,not_buy,-137823.0
187,3352400351,98178,4,200000.0,278277.0,buy,78277.0
188,7812801850,98178,3,194000.0,278277.0,buy,84277.0
189,179001101,98178,3,135000.0,278277.0,buy,143277.0
190,7961500010,98178,3,245000.0,278277.0,buy,33277.0
191,7961500010,98178,3,520000.0,278277.0,not_buy,-241723.0
192,2172000894,98178,3,225000.0,278277.0,buy,53277.0
193,1123049027,98178,3,157500.0,278277.0,buy,120777.0
194,9218400050,98178,4,475000.0,278277.0,not_buy,-196723.0
195,3878900525,98178,3,329000.0,278277.0,not_buy,-50723.0
196,3347400525,98178,3,147000.0,278277.0,buy,131277.0
197,1180005220,98178,4,225000.0,278277.0,buy,53277.0
198,8073000585,98178,3,840500.0,278277.0,not_buy,-562223.0
199,4060000020,98178,3,299980.0,278277.0,not_buy,-21703.0
200,2172000285,98178,3,254500.0,278277.0,buy,23777.0
201,7657600005,98178,4,249950.0,278277.0,buy,28327.0
202,8073000491,98178,3,700000.0,278277.0,not_buy,-421723.0
203,1180008370,98178,3,415000.0,278277.0,not_buy,-136723.0
204,3878900225,98178,3,345000.0,278277.0,not_buy,-66723.0
205,8068000440,98178,5,399000.0,278277.0,not_buy,-120723.0
206,1223049150,98178,3,325000.0,278277.0,not_buy,-46723.0
207,1180002580,98178,2,180000.0,278277.0,not_buy,98277.0
208,723059073,98178,3,329950.0,278277.0,not_buy,-51673.0
209,4059400585,98178,4,218000.0,278277.0,buy,60277.0
210,4058802335,98178,3,326000.0,278277.0,not_buy,-47723.0
211,2045800006,98178,5,439000.0,278277.0,not_buy,-160723.0
212,2171400199,98178,3,277554.0,278277.0,buy,723.0
213,7689600630,98178,4,216500.0,278277.0,buy,61777.0
214,4059400190,98178,4,225000.0,278277.0,buy,53277.0
215,8073000480,98178,3,869000.0,278277.0,not_buy,-590723.0
216,7812801700,98178,3,227000.0,278277.0,buy,51277.0
217,4060000290,98178,5,253000.0,278277.0,buy,25277.0
218,4060000170,98178,3,255000.0,278277.0,buy,23277.0
219,1123049126,98178,3,227000.0,278277.0,buy,51277.0
220,3352401476,98178,3,199988.0,278277.0,buy,78289.0
221,4058801680,98178,3,300000.0,278277.0,not_buy,-21723.0
222,7129300500,98178,3,315000.0,278277.0,not_buy,-36723.0
223,1180005050,98178,3,463000.0,278277.0,not_buy,-184723.0
224,3347401315,98178,4,220000.0,278277.0,buy,58277.0
225,1180002745,98178,3,285000.0,278277.0,not_buy,-6723.0
226,3151600035,98178,3,261590.0,278277.0,buy,16687.0
227,1423049019,98178,3,90000.0,278277.0,buy,188277.0
228,1423049019,98178,3,220000.0,278277.0,buy,58277.0
229,7812800855,98178,3,159100.0,278277.0,buy,119177.0
230,4058800215,98178,3,430000.0,278277.0,not_buy,-151723.0
231,3810000843,98178,4,345000.0,278277.0,not_buy,-66723.0
232,7812500180,98178,3,292000.0,278277.0,not_buy,-13723.0
233,1180008355,98178,5,380000.0,278277.0,not_buy,-101723.0
234,7812800215,98178,3,235000.0,278277.0,buy,43277.0
235,7657000210,98178,5,280000.0,278277.0,not_buy,-1723.0
236,7657000540,98178,3,165000.0,278277.0,buy,113277.0
237,7657000540,98178,3,260000.0,278277.0,buy,18277.0
238,4058801780,98178,3,465000.0,278277.0,not_buy,-186723.0
239,9282801450,98178,3,361000.0,278277.0,not_buy,-82723.0
240,7689600215,98178,3,202500.0,278277.0,buy,75777.0
241,4058800930,98178,3,385000.0,278277.0,not_buy,-106723.0
242,1823059223,98178,3,291000.0,278277.0,not_buy,-12723.0
243,3352400661,98178,3,135900.0,278277.0,buy,142377.0
244,2988800011,98178,3,244000.0,278277.0,buy,34277.0
245,2144800146,98178,5,257500.0,278277.0,buy,20777.0
246,4440400155,98178,3,190000.0,278277.0,buy,88277.0
247,7812801785,98178,3,221347.0,278277.0,buy,56930.0
248,3352401037,98178,3,224000.0,278277.0,buy,54277.0
249,4058200915,98178,3,324950.0,278277.0,not_buy,-46673.0
250,7878400043,98178,3,185000.0,278277.0,buy,93277.0
251,9282801030,98178,3,440000.0,278277.0,not_buy,-161723.0
252,3878900464,98178,3,229500.0,278277.0,buy,48777.0
253,3379200100,98178,4,334000.0,278277.0,not_buy,-55723.0
254,1180000830,98178,3,460000.0,278277.0,not_buy,-181723.0
255,2172000890,98178,3,385000.0,278277.0,not_buy,-106723.0
256,1123049232,98178,3,279000.0,278277.0,not_buy,-723.0
257,179001455,98178,3,445000.0,278277.0,not_buy,-166723.0
258,7813500040,98178,3,335000.0,278277.0,not_buy,-56723.0
259,4058800439,98178,3,664950.0,278277.0,not_buy,-386673.0
260,4140940130,98178,3,450000.0,278277.0,not_buy,-171723.0
261,4140940150,98178,3,572000.0,278277.0,not_buy,-293723.0
262,6414100192,98125,3,538000.0,425000.0,not_buy,-113000.0
263,8820901275,98125,5,571000.0,425000.0,not_buy,-146000.0
264,1133000671,98125,3,315000.0,425000.0,buy,110000.0
265,3992700335,98125,3,382500.0,425000.0,buy,42500.0
266,6414100671,98125,3,425000.0,425000.0,not_buy,0.0
267,9423400140,98125,3,450000.0,425000.0,not_buy,-25000.0
268,8820902200,98125,3,1199000.0,425000.0,not_buy,-774000.0
269,6381500700,98125,3,365000.0,425000.0,buy,60000.0
270,2826049234,98125,3,425000.0,425000.0,not_buy,0.0
271,6798100662,98125,3,312000.0,425000.0,buy,113000.0
272,8820903380,98125,3,452000.0,425000.0,not_buy,-27000.0
273,8820903380,98125,3,730000.0,425000.0,not_buy,-305000.0
274,8820901670,98125,3,971000.0,425000.0,not_buy,-546000.0
275,9455200445,98125,3,601000.0,425000.0,not_buy,-176000.0
276,1455100116,98125,4,397500.0,425000.0,buy,27500.0
277,1455600030,98125,3,645000.0,425000.0,not_buy,-220000.0
278,2826049282,98125,3,530000.0,425000.0,not_buy,-105000.0
279,6414100560,98125,3,475000.0,425000.0,not_buy,-50000.0
280,9421500070,98125,3,528000.0,425000.0,not_buy,-103000.0
281,5144000036,98125,3,360000.0,425000.0,buy,65000.0
282,751000060,98125,4,353000.0,425000.0,buy,72000.0
283,4427100030,98125,3,332500.0,425000.0,buy,92500.0
284,9455200570,98125,3,632000.0,425000.0,not_buy,-207000.0
285,1453600202,98125,3,520000.0,425000.0,not_buy,-95000.0
286,6370000070,98125,4,359000.0,425000.0,buy,66000.0
287,5418200295,98125,4,549500.0,425000.0,not_buy,-124500.0
288,8902500118,98125,3,326000.0,425000.0,buy,99000.0
289,6381500505,98125,3,400000.0,425000.0,buy,25000.0
290,2126049032,98125,5,375000.0,425000.0,buy,50000.0
291,8822901200,98125,3,430000.0,425000.0,not_buy,-5000.0
292,3226049117,98125,4,387500.0,425000.0,buy,37500.0
293,4073800140,98125,3,429000.0,425000.0,not_buy,-4000.0
294,6632300478,98125,4,400000.0,425000.0,buy,25000.0
295,2239800070,98125,3,417000.0,425000.0,buy,8000.0
296,3448000270,98125,3,398500.0,425000.0,buy,26500.0
297,2568300132,98125,5,521000.0,425000.0,not_buy,-96000.0
298,6414100111,98125,3,365000.0,425000.0,buy,60000.0
299,6798100070,98125,3,467000.0,425000.0,not_buy,-42000.0
300,4427100105,98125,5,398000.0,425000.0,buy,27000.0
301,8901000445,98125,3,390000.0,425000.0,buy,35000.0
302,8902000267,98125,3,500000.0,425000.0,not_buy,-75000.0
303,9423400193,98125,3,473000.0,425000.0,not_buy,-48000.0
304,6413100270,98125,3,490000.0,425000.0,not_buy,-65000.0
305,5101406441,98125,3,490000.0,425000.0,not_buy,-65000.0
306,3992700036,98125,3,415000.0,425000.0,buy,10000.0
307,1454100267,98125,3,430000.0,425000.0,not_buy,-5000.0
308,1455600015,98125,5,760000.0,425000.0,not_buy,-335000.0
309,9324800110,98125,5,420000.0,425000.0,buy,5000.0
310,3834000805,98125,3,350000.0,425000.0,buy,75000.0
311,6381501636,98125,4,320000.0,425000.0,buy,105000.0
312,8901001185,98125,3,505000.0,425000.0,not_buy,-80000.0
313,2826049165,98125,3,517000.0,425000.0,not_buy,-92000.0
314,1454600038,98125,3,985000.0,425000.0,not_buy,-560000.0
315,6381500690,98125,5,427500.0,425000.0,not_buy,-2500.0
316,2926049382,98125,3,650000.0,425000.0,not_buy,-225000.0
317,7663700792,98125,3,228000.0,425000.0,buy,197000.0
318,8820902540,98125,4,425000.0,425000.0,not_buy,0.0
319,7663700261,98125,4,395000.0,425000.0,buy,30000.0
320,5418200245,98125,3,781000.0,425000.0,not_buy,-356000.0
321,1160000115,98125,3,401000.0,425000.0,buy,24000.0
322,6161000015,98125,3,349950.0,425000.0,buy,75050.0
323,8901500178,98125,3,700000.0,425000.0,not_buy,-275000.0
324,8901001335,98125,3,637000.0,425000.0,not_buy,-212000.0
325,6855700115,98125,4,357250.0,425000.0,buy,67750.0
326,1453602309,98125,3,288000.0,425000.0,buy,137000.0
327,2026049125,98125,3,310000.0,425000.0,buy,115000.0
328,1787600164,98125,4,310000.0,425000.0,buy,115000.0
329,2568800121,98125,4,512500.0,425000.0,not_buy,-87500.0
330,3992700265,98125,4,385100.0,425000.0,buy,39900.0
331,6413600123,98125,3,455000.0,425000.0,not_buy,-30000.0
332,9259900025,98125,5,430000.0,425000.0,not_buy,-5000.0
333,4077800017,98125,4,775000.0,425000.0,not_buy,-350000.0
334,5101406489,98125,4,432000.0,425000.0,not_buy,-7000.0
335,1133000542,98125,3,425000.0,425000.0,not_buy,0.0
336,8902000407,98125,4,480000.0,425000.0,not_buy,-55000.0
337,5101407370,98125,3,458000.0,425000.0,not_buy,-33000.0
338,1787600252,98125,3,282000.0,425000.0,buy,143000.0
339,3834500195,98125,3,527000.0,425000.0,not_buy,-102000.0
340,2926049449,98125,3,384400.0,425000.0,buy,40600.0
341,5101408593,98125,3,534950.0,425000.0,not_buy,-109950.0
342,8902000068,98125,3,430000.0,425000.0,not_buy,-5000.0
343,1454600266,98125,3,925000.0,425000.0,not_buy,-500000.0
344,1454100056,98125,5,355000.0,425000.0,buy,70000.0
345,7663700654,98125,3,450000.0,425000.0,not_buy,-25000.0
346,3226049184,98125,3,325000.0,425000.0,buy,100000.0
347,6414100721,98125,3,407500.0,425000.0,buy,17500.0
348,6798100652,98125,3,316750.0,425000.0,buy,108250.0
349,1133000100,98125,4,540000.0,425000.0,not_buy,-115000.0
350,7663700551,98125,4,336000.0,425000.0,buy,89000.0
351,6414100025,98125,3,538000.0,425000.0,not_buy,-113000.0
352,5101407305,98125,3,319000.0,425000.0,buy,106000.0
353,8820902905,98125,3,375000.0,425000.0,buy,50000.0
354,5272200005,98125,3,175000.0,425000.0,buy,250000.0
355,8820900299,98125,3,419950.0,425000.0,buy,5050.0
356,6413600275,98125,5,446000.0,425000.0,not_buy,-21000.0
357,3834500417,98125,3,469950.0,425000.0,not_buy,-44950.0
358,3992700130,98125,3,267000.0,425000.0,buy,158000.0
359,2926049400,98125,3,500000.0,425000.0,not_buy,-75000.0
360,1787600224,98125,3,390000.0,425000.0,buy,35000.0
361,7663700759,98125,3,368000.0,425000.0,buy,57000.0
362,6855700080,98125,3,294950.0,425000.0,buy,130050.0
363,1837000010,98125,3,404000.0,425000.0,buy,21000.0
364,4077800029,98125,3,630000.0,425000.0,not_buy,-205000.0
365,8058500005,98125,3,290000.0,425000.0,buy,135000.0
366,4078300050,98125,5,780000.0,425000.0,not_buy,-355000.0
367,6381500635,98125,3,342000.0,425000.0,buy,83000.0
368,1787600094,98125,3,285000.0,425000.0,buy,140000.0
369,2726049169,98125,3,625000.0,425000.0,not_buy,-200000.0
370,6632300161,98125,3,422000.0,425000.0,buy,3000.0
371,2726049071,98125,3,510000.0,425000.0,not_buy,-85000.0
372,2726049071,98125,3,489950.0,425000.0,not_buy,-64950.0
373,1453602360,98125,3,1000000.0,425000.0,not_buy,-575000.0
374,4077800094,98125,3,675000.0,425000.0,not_buy,-250000.0
375,6381500170,98125,3,235000.0,425000.0,buy,190000.0
376,6381500170,98125,3,365000.0,425000.0,buy,60000.0
377,2926049408,98125,3,400000.0,425000.0,buy,25000.0
378,6381502155,98125,3,300000.0,425000.0,buy,125000.0
379,8820900670,98125,4,399950.0,425000.0,buy,25050.0
380,3935900005,98125,5,1039000.0,425000.0,not_buy,-614000.0
381,6412600005,98125,3,375000.0,425000.0,buy,50000.0
382,1566100010,98125,3,470000.0,425000.0,not_buy,-45000.0
383,1133000050,98125,3,362000.0,425000.0,buy,63000.0
384,9421500010,98125,3,442500.0,425000.0,not_buy,-17500.0
385,6413600151,98125,3,460000.0,425000.0,not_buy,-35000.0
386,8901000911,98125,3,425000.0,425000.0,not_buy,0.0
387,6413100122,98125,3,369950.0,425000.0,buy,55050.0
388,7715600050,98125,4,385000.0,425000.0,buy,40000.0
389,9259900010,98125,3,466750.0,425000.0,not_buy,-41750.0
390,1454100005,98125,3,350000.0,425000.0,buy,75000.0
391,1454100480,98125,4,378500.0,425000.0,buy,46500.0
392,4427100095,98125,3,360000.0,425000.0,buy,65000.0
393,4354700010,98125,4,482500.0,425000.0,not_buy,-57500.0
394,6868200029,98125,3,467500.0,425000.0,not_buy,-42500.0
395,8901000143,98125,5,500000.0,425000.0,not_buy,-75000.0
396,5101407250,98125,3,630000.0,425000.0,not_buy,-205000.0
397,3992700585,98125,4,445500.0,425000.0,not_buy,-20500.0
398,7156200005,98125,3,575000.0,425000.0,not_buy,-150000.0
399,6632300567,98125,3,597000.0,425000.0,not_buy,-172000.0
400,1133000144,98125,3,614905.0,425000.0,not_buy,-189905.0
401,9324800180,98125,3,403250.0,425000.0,buy,21750.0
402,4077800412,98125,3,563000.0,425000.0,not_buy,-138000.0
403,4427100025,98125,5,270000.0,425000.0,buy,155000.0
404,2926049221,98125,3,445800.0,425000.0,not_buy,-20800.0
405,4077800026,98125,5,715000.0,425000.0,not_buy,-290000.0
406,9324800450,98125,3,560000.0,425000.0,not_buy,-135000.0
407,6381500065,98125,5,376500.0,425000.0,buy,48500.0
408,6413100090,98125,4,458000.0,425000.0,not_buy,-33000.0
409,8820901415,98125,3,400000.0,425000.0,buy,25000.0
410,2568300266,98125,5,659000.0,425000.0,not_buy,-234000.0
411,1454100650,98125,3,942000.0,425000.0,not_buy,-517000.0
412,3448000410,98125,3,354901.0,425000.0,buy,70099.0
413,5101405465,98125,4,463000.0,425000.0,not_buy,-38000.0
414,5101405331,98125,3,495000.0,425000.0,not_buy,-70000.0
415,2044500142,98125,3,420000.0,425000.0,buy,5000.0
416,2126049096,98125,3,399000.0,425000.0,buy,26000.0
417,9455200596,98125,3,357500.0,425000.0,buy,67500.0
418,9455200205,98125,3,525000.0,425000.0,not_buy,-100000.0
419,3448001285,98125,5,442500.0,425000.0,not_buy,-17500.0
420,3935900093,98125,3,688000.0,425000.0,not_buy,-263000.0
421,2026049067,98125,4,480000.0,425000.0,not_buy,-55000.0
422,5272200040,98125,4,375000.0,425000.0,buy,50000.0
423,1453602284,98125,3,296000.0,425000.0,buy,129000.0
424,2026049097,98125,3,431750.0,425000.0,not_buy,-6750.0
425,6412100092,98125,3,362500.0,425000.0,buy,62500.0
426,2044500201,98125,4,435000.0,425000.0,not_buy,-10000.0
427,9455200790,98125,4,445000.0,425000.0,not_buy,-20000.0
428,6632300230,98125,3,377500.0,425000.0,buy,47500.0
429,9324800650,98125,4,587450.0,425000.0,not_buy,-162450.0
430,2744600040,98125,3,330000.0,425000.0,buy,95000.0
431,5101405604,98125,3,350000.0,425000.0,buy,75000.0
432,5101405604,98125,3,395000.0,425000.0,buy,30000.0
433,8822901301,98125,3,281000.0,425000.0,buy,144000.0
434,4077800590,98125,5,635000.0,425000.0,not_buy,-210000.0
435,4077800088,98125,5,699950.0,425000.0,not_buy,-274950.0
436,5101405340,98125,5,460000.0,425000.0,not_buy,-35000.0
437,3992700775,98125,4,410000.0,425000.0,buy,15000.0
438,8820903080,98125,3,455000.0,425000.0,not_buy,-30000.0
439,9324800455,98125,3,436000.0,425000.0,not_buy,-11000.0
440,7352200100,98125,3,1360000.0,425000.0,not_buy,-935000.0
441,1454600156,98125,4,860000.0,425000.0,not_buy,-435000.0
