,id,zipcode,season,price,median_price_season,sell_price,lucre
62,2172000894,98178,spring,225000.0,229725.0,292500.0,67500.0
63,1180005220,98178,spring,225000.0,229725.0,292500.0,67500.0
64,4059400585,98178,spring,218000.0,229725.0,283400.0,65400.0
65,7812801700,98178,spring,227000.0,229725.0,295100.0,68100.0
66,4060000290,98178,spring,253000.0,229725.0,278300.0,25300.0
67,3347401315,98178,spring,220000.0,229725.0,286000.0,66000.0
68,1423049019,98178,spring,90000.0,229725.0,117000.0,27000.0
69,2988800011,98178,spring,244000.0,229725.0,268400.0,24400.0
70,3878900464,98178,spring,229500.0,229725.0,298350.0,68850.0
71,2976800796,98178,summer,236000.0,219950.0,259600.00000000003,23600.00000000003
72,3969300030,98178,summer,165000.0,219950.0,214500.0,49500.0
73,1180003090,98178,summer,190000.0,219950.0,247000.0,57000.0
74,5476200160,98178,summer,164808.0,219950.0,214250.4,49442.399999999994
75,3810000565,98178,summer,255000.0,219950.0,280500.0,25500.0
76,3810000202,98178,summer,251700.0,219950.0,276870.0,25170.0
77,4058802105,98178,summer,150000.0,219950.0,195000.0,45000.0
78,5476200123,98178,summer,200000.0,219950.0,260000.0,60000.0
79,7813200115,98178,summer,100000.0,219950.0,130000.0,30000.0
80,7657000165,98178,summer,200000.0,219950.0,260000.0,60000.0
81,3348401584,98178,summer,210000.0,219950.0,273000.0,63000.0
82,3352402195,98178,summer,169000.0,219950.0,219700.0,50700.0
83,8068000585,98178,summer,235000.0,219950.0,258500.00000000003,23500.00000000003
84,1180008315,98178,summer,212000.0,219950.0,275600.0,63600.0
85,7657000225,98178,summer,205000.0,219950.0,266500.0,61500.0
86,3352400325,98178,summer,225000.0,219950.0,247500.00000000003,22500.00000000003
87,4058801065,98178,summer,272000.0,219950.0,299200.0,27200.0
88,7812800775,98178,summer,264250.0,219950.0,290675.0,26425.0
89,1180002075,98178,summer,235000.0,219950.0,258500.00000000003,23500.00000000003
90,4058802255,98178,summer,219950.0,219950.0,285935.0,65985.0
91,7689600330,98178,summer,207000.0,219950.0,269100.0,62100.0
92,2172000035,98178,summer,190000.0,219950.0,247000.0,57000.0
93,7812800995,98178,summer,200000.0,219950.0,260000.0,60000.0
94,4059400515,98178,summer,229950.0,219950.0,252945.00000000003,22995.00000000003
95,3348401622,98178,summer,223000.0,219950.0,245300.00000000003,22300.00000000003
96,1180005280,98178,summer,239950.0,219950.0,263945.0,23995.0
97,7961500010,98178,summer,245000.0,219950.0,269500.0,24500.0
98,2171400199,98178,summer,277554.0,219950.0,305309.4,27755.400000000023
99,4060000170,98178,summer,255000.0,219950.0,280500.0,25500.0
100,7812800215,98178,summer,235000.0,219950.0,258500.00000000003,23500.00000000003
101,7657000540,98178,summer,165000.0,219950.0,214500.0,49500.0
102,2144800146,98178,summer,257500.0,219950.0,283250.0,25750.0
103,7878400043,98178,summer,185000.0,219950.0,240500.0,55500.0
104,6874200960,98178,winter,170000.0,218000.0,221000.0,51000.0
105,3348401740,98178,winter,188000.0,218000.0,244400.0,56400.0
106,185000118,98178,winter,212000.0,218000.0,275600.0,63600.0
107,3352400004,98178,winter,184500.0,218000.0,239850.0,55350.0
108,3800008,98178,winter,178000.0,218000.0,231400.0,53400.0
109,4060000440,98178,winter,241000.0,218000.0,265100.0,24100.0
110,3352400330,98178,winter,216000.0,218000.0,280800.0,64800.0
111,4136800205,98178,winter,258000.0,218000.0,283800.0,25800.0
112,9282800065,98178,winter,203000.0,218000.0,263900.0,60900.0
113,4058801230,98178,winter,256000.0,218000.0,281600.0,25600.0
114,7812800681,98178,winter,166000.0,218000.0,215800.0,49800.0
115,3878900681,98178,winter,272000.0,218000.0,299200.0,27200.0
116,7812801125,98178,winter,222900.0,218000.0,245190.00000000003,22290.00000000003
117,7657000085,98178,winter,218000.0,218000.0,283400.0,65400.0
118,1423049029,98178,winter,265000.0,218000.0,291500.0,26500.0
119,179001101,98178,winter,135000.0,218000.0,175500.0,40500.0
120,1123049027,98178,winter,157500.0,218000.0,204750.0,47250.0
121,2172000285,98178,winter,254500.0,218000.0,279950.0,25450.0
122,3151600035,98178,winter,261590.0,218000.0,287749.0,26159.0
123,1423049019,98178,winter,220000.0,218000.0,242000.00000000003,22000.00000000003
124,7812800855,98178,winter,159100.0,218000.0,206830.0,47730.0
125,7657000540,98178,winter,260000.0,218000.0,286000.0,26000.0
126,4440400155,98178,winter,190000.0,218000.0,247000.0,57000.0
127,7812801785,98178,winter,221347.0,218000.0,243481.7,22134.70000000001
128,3352401037,98178,winter,224000.0,218000.0,246400.00000000003,22400.00000000003
129,1133000671,98125,spring,315000.0,352000.0,409500.0,94500.0
130,6798100662,98125,spring,312000.0,352000.0,405600.0,93600.0
131,5144000036,98125,spring,360000.0,352000.0,396000.00000000006,36000.00000000006
132,751000060,98125,spring,353000.0,352000.0,388300.00000000006,35300.00000000006
133,6381500505,98125,spring,400000.0,352000.0,440000.00000000006,40000.00000000006
134,2239800070,98125,spring,417000.0,352000.0,458700.00000000006,41700.00000000006
135,4427100105,98125,spring,398000.0,352000.0,437800.00000000006,39800.00000000006
136,3992700036,98125,spring,415000.0,352000.0,456500.00000000006,41500.00000000006
137,6161000015,98125,spring,349950.0,352000.0,454935.0,104985.0
138,6855700115,98125,spring,357250.0,352000.0,392975.00000000006,35725.00000000006
139,2026049125,98125,spring,310000.0,352000.0,403000.0,93000.0
140,1787600252,98125,spring,282000.0,352000.0,366600.0,84600.0
141,2926049449,98125,spring,384400.0,352000.0,422840.00000000006,38440.00000000006
142,6414100721,98125,spring,407500.0,352000.0,448250.00000000006,40750.00000000006
143,7663700551,98125,spring,336000.0,352000.0,436800.0,100800.0
144,6381500635,98125,spring,342000.0,352000.0,444600.0,102600.0
145,6632300161,98125,spring,422000.0,352000.0,464200.00000000006,42200.00000000006
146,8820900670,98125,spring,399950.0,352000.0,439945.00000000006,39995.00000000006
147,1133000050,98125,spring,362000.0,352000.0,398200.00000000006,36200.00000000006
148,4427100095,98125,spring,360000.0,352000.0,396000.00000000006,36000.00000000006
149,4427100025,98125,spring,270000.0,352000.0,351000.0,81000.0
150,8820901415,98125,spring,400000.0,352000.0,440000.00000000006,40000.00000000006
151,3448000410,98125,spring,354901.0,352000.0,390391.10000000003,35490.100000000035
152,2744600040,98125,spring,330000.0,352000.0,429000.0,99000.0
153,5101405604,98125,spring,395000.0,352000.0,434500.00000000006,39500.00000000006
154,4077800518,98125,spring,371000.0,352000.0,408100.00000000006,37100.00000000006
155,6381500035,98125,spring,385000.0,352000.0,423500.00000000006,38500.00000000006
156,6632300040,98125,spring,327000.0,352000.0,425100.0,98100.0
157,1787600165,98125,spring,396500.0,352000.0,436150.00000000006,39650.00000000006
158,6413100311,98125,spring,390000.0,352000.0,429000.00000000006,39000.00000000006
159,2126049083,98125,spring,324500.0,352000.0,421850.0,97350.0
160,7663700783,98125,spring,369500.0,352000.0,406450.00000000006,36950.00000000006
161,1133000036,98125,spring,410000.0,352000.0,451000.00000000006,41000.00000000006
162,6413600192,98125,spring,325000.0,352000.0,422500.0,97500.0
163,3226049045,98125,spring,350000.0,352000.0,455000.0,105000.0
164,3448002267,98125,spring,385000.0,352000.0,423500.00000000006,38500.00000000006
165,3822200036,98125,spring,257500.0,352000.0,334750.0,77250.0
166,2832100270,98125,spring,306888.0,352000.0,398954.4,92066.40000000002
167,6414100133,98125,spring,337000.0,352000.0,438100.0,101100.0
168,4375700065,98125,spring,315275.0,352000.0,409857.5,94582.5
169,2026049183,98125,spring,324950.0,352000.0,422435.0,97485.0
170,2026049124,98125,spring,325000.0,352000.0,422500.0,97500.0
171,1453602283,98125,spring,342000.0,352000.0,444600.0,102600.0
172,705000120,98125,spring,395000.0,352000.0,434500.00000000006,39500.00000000006
173,8822901024,98125,spring,310000.0,352000.0,403000.0,93000.0
174,2926049376,98125,spring,220000.0,352000.0,286000.0,66000.0
175,2044500213,98125,spring,310000.0,352000.0,403000.0,93000.0
176,6414600321,98125,spring,317000.0,352000.0,412100.0,95100.0
177,751000020,98125,spring,290000.0,352000.0,377000.0,87000.0
178,8632100010,98125,spring,365000.0,352000.0,401500.00000000006,36500.00000000006
179,1454100122,98125,spring,405000.0,352000.0,445500.00000000006,40500.00000000006
180,1787600190,98125,spring,353000.0,352000.0,388300.00000000006,35300.00000000006
181,9421500130,98125,spring,378000.0,352000.0,415800.00000000006,37800.00000000006
182,1453600182,98125,spring,285000.0,352000.0,370500.0,85500.0
183,6413600290,98125,spring,252500.0,352000.0,328250.0,75750.0
184,3448001975,98125,spring,351000.0,352000.0,456300.0,105300.0
185,6798100661,98125,spring,340000.0,352000.0,442000.0,102000.0
186,6381500265,98125,spring,397000.0,352000.0,436700.00000000006,39700.00000000006
187,9421500150,98125,spring,403500.0,352000.0,443850.00000000006,40350.00000000006
188,3448000755,98125,spring,399950.0,352000.0,439945.00000000006,39995.00000000006
189,7663700973,98125,spring,321000.0,352000.0,417300.0,96300.0
190,6632300212,98125,spring,366750.0,352000.0,403425.00000000006,36675.00000000006
191,2325300060,98125,spring,344000.0,352000.0,447200.0,103200.0
192,3753000030,98125,spring,399950.0,352000.0,439945.00000000006,39995.00000000006
193,3448001412,98125,spring,295000.0,352000.0,383500.0,88500.0
194,2926049582,98125,spring,265000.0,352000.0,344500.0,79500.0
195,8822900122,98125,spring,325000.0,352000.0,422500.0,97500.0
196,3753000010,98125,spring,417250.0,352000.0,458975.00000000006,41725.00000000006
197,3992700335,98125,summer,382500.0,367225.0,420750.00000000006,38250.00000000006
198,6370000070,98125,summer,359000.0,367225.0,466700.0,107700.0
199,8902500118,98125,summer,326000.0,367225.0,423800.0,97800.0
200,2126049032,98125,summer,375000.0,367225.0,412500.00000000006,37500.00000000006
201,6632300478,98125,summer,400000.0,367225.0,440000.00000000006,40000.00000000006
202,9324800110,98125,summer,420000.0,367225.0,462000.00000000006,42000.00000000006
203,3834000805,98125,summer,350000.0,367225.0,455000.0,105000.0
204,6381501636,98125,summer,320000.0,367225.0,416000.0,96000.0
205,7663700792,98125,summer,228000.0,367225.0,296400.0,68400.0
206,1453602309,98125,summer,288000.0,367225.0,374400.0,86400.0
207,1787600164,98125,summer,310000.0,367225.0,403000.0,93000.0
208,3992700265,98125,summer,385100.0,367225.0,423610.00000000006,38510.00000000006
209,1454100056,98125,summer,355000.0,367225.0,461500.0,106500.0
210,6798100652,98125,summer,316750.0,367225.0,411775.0,95025.0
211,8820902905,98125,summer,375000.0,367225.0,412500.00000000006,37500.00000000006
212,3992700130,98125,summer,267000.0,367225.0,347100.0,80100.0
213,6855700080,98125,summer,294950.0,367225.0,383435.0,88485.0
214,6381500170,98125,summer,235000.0,367225.0,305500.0,70500.0
215,6413100122,98125,summer,369950.0,367225.0,406945.00000000006,36995.00000000006
216,1454100005,98125,summer,350000.0,367225.0,455000.0,105000.0
217,1454100480,98125,summer,378500.0,367225.0,416350.00000000006,37850.00000000006
218,6381500065,98125,summer,376500.0,367225.0,414150.00000000006,37650.00000000006
219,2044500142,98125,summer,420000.0,367225.0,462000.00000000006,42000.00000000006
220,5101405604,98125,summer,350000.0,367225.0,455000.0,105000.0
221,8822901301,98125,summer,281000.0,367225.0,365300.0,84300.0
222,3822200164,98125,summer,423500.0,367225.0,465850.00000000006,42350.00000000006
223,3822200105,98125,summer,380000.0,367225.0,418000.00000000006,38000.00000000006
224,820000012,98125,summer,401000.0,367225.0,441100.00000000006,40100.00000000006
225,3834000520,98125,summer,275000.0,367225.0,357500.0,82500.0
226,3992700326,98125,summer,380000.0,367225.0,418000.00000000006,38000.00000000006
227,8821900155,98125,summer,335500.0,367225.0,436150.0,100650.0
228,5272200035,98125,summer,390000.0,367225.0,429000.00000000006,39000.00000000006
229,7508700085,98125,summer,386500.0,367225.0,425150.00000000006,38650.00000000006
230,6632300122,98125,summer,364500.0,367225.0,473850.0,109350.0
231,1160000255,98125,summer,311000.0,367225.0,404300.0,93300.0
232,6413600285,98125,summer,402000.0,367225.0,442200.00000000006,40200.00000000006
233,2826049091,98125,summer,259950.0,367225.0,337935.0,77985.0
234,2726049150,98125,summer,392500.0,367225.0,431750.00000000006,39250.00000000006
235,5101407350,98125,summer,399000.0,367225.0,438900.00000000006,39900.00000000006
236,8901000491,98125,summer,390000.0,367225.0,429000.00000000006,39000.00000000006
237,4077800593,98125,summer,355000.0,367225.0,461500.0,106500.0
238,2826049160,98125,summer,375000.0,367225.0,412500.00000000006,37500.00000000006
239,6413100242,98125,summer,400000.0,367225.0,440000.00000000006,40000.00000000006
240,7663700663,98125,summer,353000.0,367225.0,458900.0,105900.0
241,2926049564,98125,summer,360000.0,367225.0,468000.0,108000.0
242,5667100025,98125,summer,405000.0,367225.0,445500.00000000006,40500.00000000006
243,5101407790,98125,summer,375000.0,367225.0,412500.00000000006,37500.00000000006
244,2325300037,98125,summer,358000.0,367225.0,465400.0,107400.0
245,3753000100,98125,summer,399000.0,367225.0,438900.00000000006,39900.00000000006
246,3448000542,98125,summer,290000.0,367225.0,377000.0,87000.0
247,3834000594,98125,summer,319000.0,367225.0,414700.0,95700.0
248,2325300093,98125,summer,378000.0,367225.0,415800.00000000006,37800.00000000006
249,6381500700,98125,fall,365000.0,365000.0,474500.0,109500.0
250,6414100111,98125,fall,365000.0,365000.0,474500.0,109500.0
251,8901000445,98125,fall,390000.0,365000.0,429000.00000000006,39000.00000000006
252,7663700261,98125,fall,395000.0,365000.0,434500.00000000006,39500.00000000006
253,5101407305,98125,fall,319000.0,365000.0,414700.0,95700.0
254,7663700759,98125,fall,368000.0,365000.0,404800.00000000006,36800.00000000006
255,1787600094,98125,fall,285000.0,365000.0,370500.0,85500.0
256,2926049408,98125,fall,400000.0,365000.0,440000.00000000006,40000.00000000006
257,6412600005,98125,fall,375000.0,365000.0,412500.00000000006,37500.00000000006
258,9324800180,98125,fall,403250.0,365000.0,443575.00000000006,40325.00000000006
259,2126049096,98125,fall,399000.0,365000.0,438900.00000000006,39900.00000000006
260,5272200040,98125,fall,375000.0,365000.0,412500.00000000006,37500.00000000006
261,1453602284,98125,fall,296000.0,365000.0,384800.0,88800.0
262,6632300230,98125,fall,377500.0,365000.0,415250.00000000006,37750.00000000006
263,3834000400,98125,fall,415000.0,365000.0,456500.00000000006,41500.00000000006
264,1454100260,98125,fall,357000.0,365000.0,464100.0,107100.0
265,4426600125,98125,fall,279000.0,365000.0,362700.0,83700.0
266,7715600070,98125,fall,385000.0,365000.0,423500.00000000006,38500.00000000006
267,5272200045,98125,fall,378000.0,365000.0,415800.00000000006,37800.00000000006
268,6632300477,98125,fall,324950.0,365000.0,422435.0,97485.0
269,6381500720,98125,fall,395000.0,365000.0,434500.00000000006,39500.00000000006
270,8820903370,98125,fall,348000.0,365000.0,452400.0,104400.0
271,6381500450,98125,fall,380950.0,365000.0,419045.00000000006,38095.00000000006
272,8820903560,98125,fall,380000.0,365000.0,418000.00000000006,38000.00000000006
273,2826049108,98125,fall,353500.0,365000.0,459550.0,106050.0
274,751000190,98125,fall,355000.0,365000.0,461500.0,106500.0
275,1453602313,98125,fall,297000.0,365000.0,386100.0,89100.0
276,2926049237,98125,fall,417500.0,365000.0,459250.00000000006,41750.00000000006
277,820000018,98125,fall,387500.0,365000.0,426250.00000000006,38750.00000000006
278,7663700401,98125,fall,229000.0,365000.0,297700.0,68700.0
279,9324800025,98125,fall,325500.0,365000.0,423150.0,97650.0
280,4077800258,98125,fall,400000.0,365000.0,440000.00000000006,40000.00000000006
281,5101406522,98125,fall,420000.0,365000.0,462000.00000000006,42000.00000000006
282,1453602310,98125,fall,303000.0,365000.0,393900.0,90900.0
283,5101408735,98125,fall,250000.0,365000.0,325000.0,75000.0
284,8822900115,98125,fall,306000.0,365000.0,397800.0,91800.0
285,6411600411,98125,fall,257000.0,365000.0,334100.0,77100.0
286,3821700038,98125,fall,305000.0,365000.0,396500.0,91500.0
287,1453601038,98125,fall,292000.0,365000.0,379600.0,87600.0
288,8822901175,98125,fall,345000.0,365000.0,448500.0,103500.0
289,1455100116,98125,winter,397500.0,354950.0,437250.00000000006,39750.00000000006
290,4427100030,98125,winter,332500.0,354950.0,432250.0,99750.0
291,3226049117,98125,winter,387500.0,354950.0,426250.00000000006,38750.00000000006
292,3448000270,98125,winter,398500.0,354950.0,438350.00000000006,39850.00000000006
293,1160000115,98125,winter,401000.0,354950.0,441100.00000000006,40100.00000000006
294,3226049184,98125,winter,325000.0,354950.0,422500.0,97500.0
295,5272200005,98125,winter,175000.0,354950.0,227500.0,52500.0
296,8820900299,98125,winter,419950.0,354950.0,461945.00000000006,41995.00000000006
297,1787600224,98125,winter,390000.0,354950.0,429000.00000000006,39000.00000000006
298,1837000010,98125,winter,404000.0,354950.0,444400.00000000006,40400.00000000006
299,8058500005,98125,winter,290000.0,354950.0,377000.0,87000.0
300,6381500170,98125,winter,365000.0,354950.0,401500.00000000006,36500.00000000006
301,6381502155,98125,winter,300000.0,354950.0,390000.0,90000.0
302,7715600050,98125,winter,385000.0,354950.0,423500.00000000006,38500.00000000006
303,9455200596,98125,winter,357500.0,354950.0,393250.00000000006,35750.00000000006
304,6412100092,98125,winter,362500.0,354950.0,398750.00000000006,36250.00000000006
305,3992700775,98125,winter,410000.0,354950.0,451000.00000000006,41000.00000000006
306,3834000720,98125,winter,390000.0,354950.0,429000.00000000006,39000.00000000006
307,6414100732,98125,winter,349000.0,354950.0,453700.0,104700.0
308,1560100135,98125,winter,285000.0,354950.0,370500.0,85500.0
309,1453600681,98125,winter,328500.0,354950.0,427050.0,98550.0
310,3834000004,98125,winter,350000.0,354950.0,455000.0,105000.0
311,7663700772,98125,winter,370000.0,354950.0,407000.00000000006,37000.00000000006
312,7663700531,98125,winter,325000.0,354950.0,422500.0,97500.0
313,6413600276,98125,winter,354950.0,354950.0,461435.0,106485.0
314,4427100145,98125,winter,424000.0,354950.0,466400.00000000006,42400.00000000006
315,3834500170,98125,winter,375000.0,354950.0,412500.00000000006,37500.00000000006
316,1787600294,98125,winter,222000.0,354950.0,288600.0,66600.0
317,1453601502,98125,winter,303697.0,354950.0,394806.10000000003,91109.10000000003
318,6414100026,98125,winter,320000.0,354950.0,416000.0,96000.0
319,6381500090,98125,winter,295000.0,354950.0,383500.0,88500.0
320,3822200087,98125,winter,355000.0,354950.0,390500.00000000006,35500.00000000006
321,1133000694,98125,winter,325000.0,354950.0,422500.0,97500.0
322,6381500110,98125,winter,330000.0,354950.0,429000.0,99000.0
323,3448001411,98125,winter,286000.0,354950.0,371800.0,85800.0
324,8902000201,98125,winter,338500.0,354950.0,440050.0,101550.0
325,6632300207,98125,winter,385000.0,354950.0,423500.00000000006,38500.00000000006
326,5631500400,98028,winter,180000.0,347000.0,234000.0,54000.0
327,7297700055,98028,winter,306000.0,347000.0,397800.0,91800.0
328,3579700015,98028,winter,295000.0,347000.0,383500.0,88500.0
329,114100314,98028,winter,285000.0,347000.0,370500.0,85500.0
330,4140090420,98028,winter,433000.0,347000.0,476300.00000000006,43300.00000000006
331,3819750170,98028,winter,415000.0,347000.0,456500.00000000006,41500.00000000006
332,3582750280,98028,winter,347000.0,347000.0,451100.0,104100.0
333,3816300105,98028,winter,435000.0,347000.0,478500.00000000006,43500.00000000006
334,5634500891,98028,winter,319900.0,347000.0,415870.0,95970.0
335,253600180,98028,winter,427500.0,347000.0,470250.00000000006,42750.00000000006
336,4027700799,98028,winter,364000.0,347000.0,400400.00000000006,36400.00000000006
337,7120000210,98028,winter,275000.0,347000.0,357500.0,82500.0
338,3824100364,98028,winter,420000.0,347000.0,462000.00000000006,42000.00000000006
339,3824100020,98028,winter,335000.0,347000.0,435500.0,100500.0
340,4027700795,98028,winter,268300.0,347000.0,348790.0,80490.0
341,5116000170,98028,winter,374990.0,347000.0,412489.00000000006,37499.00000000006
342,3649100346,98028,winter,322968.0,347000.0,419858.4,96890.40000000002
343,6181700250,98028,winter,350000.0,347000.0,385000.00000000006,35000.00000000006
344,4140900050,98028,winter,440000.0,347000.0,484000.00000000006,44000.00000000006
345,9406500600,98028,winter,239950.0,347000.0,311935.0,71985.0
346,3649100031,98028,winter,345000.0,347000.0,448500.0,103500.0
347,5498100010,98028,winter,425000.0,347000.0,467500.00000000006,42500.00000000006
348,982850120,98028,winter,390000.0,347000.0,429000.00000000006,39000.00000000006
349,114101516,98028,spring,310000.0,384950.0,403000.0,93000.0
350,5634500392,98028,spring,330000.0,384950.0,429000.0,99000.0
351,3649100320,98028,spring,330000.0,384950.0,429000.0,99000.0
352,4140900140,98028,spring,438000.0,384950.0,481800.00000000006,43800.00000000006
353,3649100473,98028,spring,365000.0,384950.0,474500.0,109500.0
354,4027700853,98028,spring,387500.0,384950.0,426250.00000000006,38750.00000000006
355,114101500,98028,spring,325000.0,384950.0,422500.0,97500.0
356,3649100315,98028,spring,418800.0,384950.0,460680.00000000006,41880.00000000006
357,6179900090,98028,spring,415000.0,384950.0,456500.00000000006,41500.00000000006
358,3824100051,98028,spring,405000.0,384950.0,445500.00000000006,40500.00000000006
359,3816300095,98028,spring,310000.0,384950.0,403000.0,93000.0
360,5631500213,98028,spring,342400.0,384950.0,445120.0,102720.0
361,5631500992,98028,spring,390000.0,384950.0,429000.00000000006,39000.00000000006
362,9406500480,98028,spring,273000.0,384950.0,354900.0,81900.0
363,126049217,98028,spring,400000.0,384950.0,440000.00000000006,40000.00000000006
364,7503000020,98028,spring,415000.0,384950.0,456500.00000000006,41500.00000000006
365,3582750170,98028,spring,410000.0,384950.0,451000.00000000006,41000.00000000006
366,126049167,98028,spring,380000.0,384950.0,494000.0,114000.0
367,8718500095,98028,spring,415000.0,384950.0,456500.00000000006,41500.00000000006
368,3649100306,98028,spring,379900.0,384950.0,493870.0,113970.0
369,3579700100,98028,spring,389000.0,384950.0,427900.00000000006,38900.00000000006
370,9406500540,98028,spring,243000.0,384950.0,315900.0,72900.0
371,3815500035,98028,spring,385000.0,384950.0,423500.00000000006,38500.00000000006
372,114100155,98028,spring,355000.0,384950.0,461500.0,106500.0
373,2570500230,98028,spring,400000.0,384950.0,440000.00000000006,40000.00000000006
374,3649100276,98028,spring,368000.0,384950.0,478400.0,110400.0
375,3578600062,98028,spring,270000.0,384950.0,351000.0,81000.0
376,1126049105,98028,spring,330000.0,384950.0,429000.0,99000.0
377,253600160,98028,spring,384950.0,384950.0,500435.0,115485.0
378,114100791,98028,spring,250000.0,384950.0,325000.0,75000.0
379,3824100041,98028,spring,419000.0,384950.0,460900.00000000006,41900.00000000006
380,4140900270,98028,spring,160000.0,384950.0,208000.0,48000.0
381,8718500560,98028,spring,300000.0,384950.0,390000.0,90000.0
382,114100234,98028,spring,402500.0,384950.0,442750.00000000006,40250.00000000006
383,5631501073,98028,spring,374500.0,384950.0,486850.0,112350.0
384,8832900155,98028,spring,439000.0,384950.0,482900.00000000006,43900.00000000006
385,5612100065,98028,spring,400000.0,384950.0,440000.00000000006,40000.00000000006
386,114101426,98028,spring,375000.0,384950.0,487500.0,112500.0
387,3582700130,98028,spring,400000.0,384950.0,440000.00000000006,40000.00000000006
388,8045600130,98028,spring,425000.0,384950.0,467500.00000000006,42500.00000000006
389,4189800050,98028,spring,335000.0,384950.0,435500.0,100500.0
390,766900250,98028,spring,406000.0,384950.0,446600.00000000006,40600.00000000006
391,4027701284,98028,spring,385000.0,384950.0,423500.00000000006,38500.00000000006
392,6708200040,98028,spring,409500.0,384950.0,450450.00000000006,40950.00000000006
393,4027700930,98028,spring,330000.0,384950.0,429000.0,99000.0
394,5631501161,98028,spring,425000.0,384950.0,467500.00000000006,42500.00000000006
395,3824100211,98028,spring,370000.0,384950.0,481000.0,111000.0
